id,product_id,name,item_id,review_count,vendor_name,price,original_price,candidate_price,discount_rate,product_rating,category,shipping_fee,shipping_days,created_at
2919,9077242924,호카 본디 9 블랙 화이트 - 와이드 1162013-BBLC,26670431007,135,팡팡샵,105000,0,105000,0,4.5,스포츠/레저 > 스포츠신발 > 런닝화/운동화 > 운동화,0,0,2026-01-25 14:43:07.747778+00
2920,9080654398,설화수 맨 본윤 기초 2종 세트,23607725360,5876,뷰티스마일,39800,0,39800,0,5,R.LUX > 뷰티 > 남성화장품 > 남성 선물세트,0,1,2026-01-25 14:43:07.747778+00
2921,9083987029,고야 대용량 피티드 블랙 올리브,14707947968,3721,형제무역,18000,0,18000,0,5,식품 > 식품 선물세트 > 즉석/가공식품 > 햄/돈육통조림세트,0,6,2026-01-25 14:43:07.747778+00
2922,9090908239,씨게이트 외장하드 USB3.0 고속 사용 + 암호화 + 데이터 복구 기능,26715635013,36,직구파크2,199000,0,199000,0,3.5,가전디지털 > 1인방송 전문관 > 저장장치/배터리 > 외장하드,0,13,2026-01-25 14:43:07.747778+00
2923,9126340912,삼성전자 PD PPS GaN C타입 초고속 충전기 25W,20613214777,9586,빠스트1,3670,0,3670,0,5,가전디지털 > 휴대폰 액세서리 > 케이블/충전기 > 충전기,0,3,2026-01-25 14:43:07.747778+00
2924,9150924970,"팸퍼스 2026 엔젤브리즈 소프트 팬티형 기저귀 남여공용, 168매, 4단계",26945854987,978,Jstyle,42900,0,42900,0,5,쿠팡수입 > 출산/유아동 > 기저귀 > 일회용기저귀 > 팬티형,0,4,2026-01-25 14:43:07.747778+00
2925,9151497911,크록스 남녀공용 바야밴드 크록밴드 클래식 클로그 스포츠 샌들 슬리퍼,26947357610,209,말끔하게카,28400,0,28400,0,4.5,패션의류/잡화 > 여성패션 > 신발 > 샌들,0,3,2026-01-25 14:43:07.747778+00
2926,9172716937,FW25 화이트라벨 공용 블랙 노벨티 눕시 RDS 다운 자켓 NJ1DM62G 방수 방풍 겨울 패딩,27036382487,153,금수성 유한회사,34900,0,34900,0,4.5,패션의류/잡화 > 남녀 공용 의류 > 아우터 > 점퍼,0,1,2026-01-25 14:43:07.747778+00
2927,9182615829,"입생로랑 따뚜아쥬 꾸뛰르 벨벳 립틴트 6ml, 221 플레이 잇 코랄, 1개",17473864881,287,바이윤,31000,0,31000,0,4.5,R.LUX > 뷰티 > 메이크업 > 립 메이크업 > 틴트/립글로스,0,0,2026-01-25 14:43:07.747778+00
2928,9196303257,로지텍 G102IC 2세대 LIGHTSYNC 게이밍 유선마우스,27241133151,23197,유니마트,32900,0,32900,0,5,쿠팡수입 > 가전디지털 > 키보드/마우스 > 마우스 > 유선마우스,0,2,2026-01-25 14:43:07.747778+00
2929,9198914943,"두바이초콜릿 2세대 쫀득쿠키 수제디저트 핫한간식 피스타치오 꽉찬 쫀득볼[배송5일이상], 1개, 45g",27157317155,49,메리하우스,35000,0,35000,0,2,쿠팡수입 > 식품 > 과자/초콜릿/시리얼 > 쿠키/파이 > 과자쿠키,0,11,2026-01-25 14:43:07.747778+00
2930,9240374111,"달바 화이트 트러플 퍼스트 스프레이 세럼, 100ml, 2개",19178968391,4098,유한회사 장흥,22610,0,22610,0,4.5,R.LUX > 뷰티 > 스킨케어 > 스킨케어 > 에센스/세럼/앰플,0,3,2026-01-25 14:43:07.747778+00
2931,9257665898,"오쏘몰 이뮨 멀티비타민 7일분 1상자, 7회분, 1개",25565041174,1,아이와이2상회,25800,0,0,0,0,건강식품,0,0,2026-01-25 14:43:07.747778+00
2932,9257712506,"락토핏 종근당건강 생유산균 코어맥스, 120g, 2개",22947634953,1987,현하트몰,35000,0,35000,0,5,쿠팡수입 > 식품 > 곤약/방탄커피 외 > 건강식품 > MCT오일/영양제,0,3,2026-01-25 14:43:07.747778+00
2933,9285402493,"오리온 초코파이, 1.17kg, 2개",23361510752,8815,리빙블룸,20900,0,20900,0,5,식품 > 과자/초콜릿/시리얼 > 쿠키/파이 > 과자파이/과자케이크,0,3,2026-01-25 14:43:07.747778+00
2934,9294380958,맥심 모카골드 마일드 커피믹스,72916855,459248,성지물류주식회사,22900,0,22900,0,5,식품 > 커피/원두/차 > 커피믹스 > 일반커피믹스,0,5,2026-01-25 14:43:07.747778+00
2935,9304290796,아벤느 시칼파트 플러스 크림 100ml 2팩,26792500029,2,지오트래블2,203000,0,203000,0,5,쿠팡 홈,0,25,2026-01-25 14:43:07.747778+00
2936,9307692947,조선미녀 맑은쌀 선크림 50ml 기획 (+10ml*2개),27577463633,2160,아이와이2상회,20000,0,20000,0,4.5,출산/유아동 > 욕실용품/스킨케어 > 선케어/야외활동케어 > 유아 선크림,0,0,2026-01-25 14:43:07.747778+00
2937,9313575074,하루틴 리포좀 비타민C 1100mg,27588383565,9350,오구컴퍼니,17500,23000,17500,23,4.5,식품 > 사과식초/땅콩버터 외 > 건강식품 > 비타민/미네랄 > 비타민C,0,2,2026-01-25 14:43:07.747778+00
2938,9314461904,"하기스 네이처메이드 생분해물티슈 휴대용, 1매, 12세트",27529723660,3386,어반스토어,10920,0,10920,0,5,출산/유아동 > 출산준비물/선물 > 위생/건강용품 > 물티슈/건티슈,0,1,2026-01-25 14:43:07.747778+00
2939,96571,"농심 안성탕면 125g, 1개",23115326416,365271,소용마켓,12900,0,12900,0,5,싱글라이프 > 즉석식품/라면 > 라면/파스타/면 > 라면/컵면 > 봉지라면,0,3,2026-01-25 14:43:07.747778+00
2940,8581514550,304 베르니엘 여자향수 베이비파우더향 비누향 파우더리릴리 여성향수 아기향 플로럴 은은한 니치향수,24873929180,1249,주식회사 블루마틴,54780,99800,0,50,5,R.LUX > 뷰티 > 향수 > 향수,0,1,2026-01-25 14:43:08.573739+00
2941,8246260146,"산과들에 원데이 코코너츠 화이트 30봉 / 코코넛 하루견과, 20g, 30개",13763415709,4021,(주)산과들에,12630,15300,14900,18,5,식품 > 식품 선물세트 > 견과,0,3,2026-01-25 14:43:08.573739+00
2942,8734489525,"센텔리안24 마데카크림 타이트 리프팅, 50ml, 4개",25476600360,5106,(주)에스티아이그룹,31560,152000,36950,79,4.5,쿠팡수입 > 뷰티 > 스킨케어 > 크림/올인원 > 페이셜크림,0,2,2026-01-25 14:43:08.573739+00
2944,8936204653,"99바이탈 올인원 종합비타민, 1개, 300정",26127376747,1714,위하다글로벌(주),9900,0,19800,50,5,식품 > 식품 선물세트 > 건강 > 비타민/건강식품,0,1,2026-01-25 14:43:08.573739+00
2945,8451486353,GRX 미세모전용 족집게 잔털제모 트위저,24451984929,766,뉴피아,9290,15900,0,42,4.5,R.LUX > 뷰티 > 뷰티소품 > 아이소품,0,1,2026-01-25 14:43:08.573739+00
2946,8342279145,가드데이 프리미엄 정제수 휴대용 물티슈 캡형,24016421537,4693,주식회사 엠에이티,12990,19900,19180,39,4.5,생활용품 > 화장지/물티슈 > 물티슈/비데티슈 > 물티슈,0,3,2026-01-25 14:43:08.573739+00
2947,7925483056,팬톤 PD 22.5W 초고속충전 대용량 케이블 일체형 미러 보조배터리 10000mAh PGB-20,21787007376,10479,리얼코리아,17900,0,24900,28,4.5,가전디지털 > 1인방송 전문관 > 저장장치/배터리 > 보조배터리,0,1,2026-01-25 14:43:08.573739+00
2948,6625030569,"[본사직영]광동 비타500 기분좋은활력 비타민D 100ml x 30병, 30개",20001678372,5894,광동제약(주)(본사직영),15360,17400,17700,36,5,식품 > 생수/음료 > 탄산/스포츠음료 > 비타민음료,0,4,2026-01-25 14:43:08.573739+00
2950,6357109541,"코카콜라 업소용, 500ml, 24개",26211140993,127537,주식회사 드링킹,10300,58990,11100,81,5,식품 > 생수/음료 > 탄산/스포츠음료 > 콜라,0,2,2026-01-25 14:43:08.573739+00
2951,8424947419,"몬스터 에너지 울트라, 355ml, 24개",24411503064,27632,해태음료원주대리점,31800,0,34900,0,5,쿠팡수입 > 식품 > 생수/음료 > 탄산/스포츠음료 > 탄산수,0,4,2026-01-25 14:43:08.573739+00
2952,8157280227,"포카리스웨트 240ml x 30캔 이온 스포츠 음료수, 30개",24328833528,93910,동아몰,19190,29000,21900,33,5,식품 > 생수/음료 > 탄산/스포츠음료 > 스포츠/이온음료,0,4,2026-01-25 14:43:08.573739+00
2953,8414524935,올리타리아 유기농 엑스트라버진 올리브유,26248442360,1318,주식회사 지엑스,19350,0,19350,0,5,식품 > 사과식초/땅콩버터 외 > 조미료/오일/소스 > 올리브유/오일/버터 > 엑스트라버진 올리브유,3500,3,2026-01-25 14:43:08.573739+00
2954,8181493237,"[본사] 관절엔 콘드로이친 (3개월분) 선물세트 (쇼핑백 포함), 60정, 3개",21403808858,1028,주영엔에스 주식회사,166000,297000,166000,44,5,헬스/건강식품 > 건강식품 > 기타건강식품 > 기타건강식품,0,2,2026-01-25 14:43:08.573739+00
2955,5672672393,로랜텍 아이패드 호환 스타일러스 스마트 터치펜 RRT-412,9345799872,11506,로랜텍로지스,29400,43900,21800,36,4.5,가전디지털 > 태블릿PC > 액세서리 > 터치펜,0,1,2026-01-25 14:43:08.573739+00
2956,8666795893,프로코 실내건조 핑크로즈 섬유유연제,25155180368,914,주식회사 리프앤코,8900,12900,0,31,4.5,생활용품 > 세탁세제 > 섬유유연제 > 액체섬유유연제,0,3,2026-01-25 14:43:08.573739+00
2957,1650278,"게토레이 레몬, 1.5L, 6개",21309307660,53805,은진유통,6500,0,8750,0,5,식품 > 생수/음료 > 탄산/스포츠음료 > 스포츠/이온음료,5000,4,2026-01-25 14:43:08.573739+00
2958,8844704814,"오케이 굵은후추 후레이크 흑후추, 1개, 1kg",25780383893,27,뉴다팜,24900,29000,0,14,5,식품 > 가루/조미료/오일 > 설탕/소금/조미료 > 후추,0,1,2026-01-25 14:43:08.573739+00
2959,6960003161,"올리타리아 엑스트라버진 올리브유, 1L, 1개",25700677626,1368,주식회사 티에스,22870,0,22870,0,5,식품 > 사과식초/땅콩버터 외 > 조미료/오일/소스 > 올리브유/오일/버터 > 엑스트라버진 올리브유,0,1,2026-01-25 14:43:08.573739+00
2960,8402456448,"동서 오레오 화이트 샌드위치 쿠키, 500g, 2개",24992030588,51954,희월드,10470,0,0,0,5,식품 > 과자/초콜릿/시리얼 > 비스킷/크래커 > 샌드/산도,0,3,2026-01-25 14:43:08.573739+00
2961,8457471550,프랑스 톰슨 블루투스 6.0 ENC 노이즈 캔슬링 생활 방수 오픈형 귀걸이 무선 블루투스 이어폰,27584072680,59,주식회사 이룸샵,58900,164090,128000,0,5,가전디지털 > 음향기기 > 이어폰 > 블루투스 이어폰,0,1,2026-01-25 14:43:08.573739+00
2963,8243987922,"비비고 한우사골곰탕, 500g, 4개",27458779204,17829,주식회사 나루,9900,0,9900,57,4.5,식품 > 면/통조림/가공식품 > 즉석국/간편조리 > 즉석국/탕/찌개 > 즉석탕/찌개,0,2,2026-01-25 14:43:08.573739+00
2964,7737561413,오뚜기 3분요리 2종 각 6개 미트볼+햄버그스테이크,26607103935,473,오뚜기mall,23320,0,23320,0,5,식품 > 면/통조림/가공식품 > 즉석국/간편조리 > 기타즉석식품,0,3,2026-01-25 14:43:08.573739+00
2965,7415921989,"해태 포키극세초콜릿, 44g, 8개",21414887621,8474,주식회사 올픽,14500,0,14500,16,5,쿠팡수입 > 식품 > 과자/초콜릿/시리얼 > 비스킷/크래커 > 빼빼로/막대과자,0,3,2026-01-25 14:43:08.573739+00
2966,1972869784,"하이뮨 프로틴 밸런스 면역케어스틱, 19g, 100개",25992952132,8743,(주)현대홈쇼핑(방송),94830,109000,94830,47,5,헬스/건강식품 > 영양식/선식 > 성인분유,0,1,2026-01-25 14:43:08.573739+00
2967,8337624169,"베지빈 병아리콩 비건 마요네즈 저당 저칼로리, 1개, 250g",24075972813,2517,주식회사 큐어핏,6500,10900,6500,4,5,식품 > 장/소스/드레싱/식초 > 케찹/마요네즈 > 마요네즈,0,3,2026-01-25 14:43:08.573739+00
2968,7663062764,"두오모 DUOMO 천연발효 유기농 사과식초 애플사이다비니거 애사비, 1L, 1개",20420666452,7545,주식회사 위레스코,7180,9690,7180,25,4.5,식품 > 장/소스/드레싱/식초 > 식초/미림 > 사과식초,0,1,2026-01-25 14:43:08.573739+00
2969,8591109936,"알다루즈 엑스트라버진 압착 올리브오일(산도0.2), 1개, 1L",24974638478,4302,주식회사 바름코리아,19640,26000,19640,24,5,식품 > 사과식초/땅콩버터 외 > 조미료/오일/소스 > 올리브유/오일/버터 > 엑스트라버진 올리브유,0,3,2026-01-25 14:43:08.573739+00
2970,8769928537,해브유 고화질 초소형 액션캠 180도 회전렌즈 브이로그카메라 바디캠 자전거 오토바이블랙박스,25508235980,304,주식회사 린보,49800,65500,49800,23,4.5,가전디지털 > 카메라 > 액션캠/캠코더 > 액션캠,0,1,2026-01-25 14:43:08.573739+00
2971,8037402239,(최신버전) 틴도우 스마트 물걸레 로봇청소기+1년보증,22491953248,3294,유한회사 티안다오청결가구,126000,229900,126000,45,5,가전디지털 > 청소기 > 로봇청소기,0,4,2026-01-25 14:43:08.573739+00
2972,9000375996,삼성전자 갤럭시 A36 자급제 공기계 SM-A366N,26375000646,1764,(주)쇼마젠시,499400,0,499400,16,5,가전디지털 > 1인방송 전문관 > 카메라 > 휴대폰,0,3,2026-01-25 14:43:08.573739+00
2973,8379953644,공식 25년 최신상 드리미 무선 물걸레전용 AI 로봇청소기 L10s Plus,24215468940,185,주식회사레전드글로벌,359100,620090,359100,42,5,가전디지털 > 청소기 > 로봇청소기,0,4,2026-01-25 14:43:08.573739+00
2974,8645435090,앤커 사운드코어 P30i 노이즈캔슬링 블루투스이어폰,25093321147,406,"앤커이노베이션코리아 주식회사 (Anker Innovations Korea Co., Ltd.)",24990,49990,24990,50,4.5,가전디지털 > 음향기기 > 이어폰 > 블루투스 이어폰,0,1,2026-01-25 14:43:08.573739+00
2975,9058652105,오지렌 ENC 노이즈 캔슬링 오픈 귀걸이형 블루투스 이어폰,26593869765,587,오지렌 주식회사,14310,34900,14310,58,5,가전디지털 > 음향기기 > 이어폰 > 블루투스 이어폰,0,1,2026-01-25 14:43:08.573739+00
2976,8500417206,일이오 1+1 나이키 에브리데이 쿠션 장목양말 2팩 6세트 SX7664-100,24694474549,4903,주식회사 일이오,19250,37000,19250,47,5,패션의류/잡화 > 여성패션 > 가방/잡화 > 양말/스타킹 > 양말,0,1,2026-01-25 14:43:08.573739+00
2977,8493415979,"브이피 바세린 플러스 멀티밤 스틱, 1개, 40g",24579150420,1648,주식회사 제이코스,10000,12000,10000,20,5,R.LUX > 뷰티 > 스킨케어 > 스킨케어 > 크림 > 멀티밤/스틱,0,2,2026-01-25 14:43:08.573739+00
2978,8299466925,"프리메라 내추럴 리치 수분 클렌징 폼, 150ml, 1개",27540055829,1355,㈜엔에스쇼핑,17100,0,17100,0,5,쿠팡수입 > 뷰티 > 클렌징/필링 > 클렌징 폼,0,3,2026-01-25 14:43:08.573739+00
2979,7336067195,"프리메라 바하 버블 필링 클렌저, 2개, 200ml",19224495901,257,제이디,37560,0,37560,0,5,쿠팡수입 > 뷰티 > 클렌징/필링 > 클렌징 폼,0,1,2026-01-25 14:43:08.573739+00
2980,161758818,"쿤달 허니 앤드 마카다미아 퓨어 바디워시 일랑일랑, 500ml, 2개",533150078,7824,주식회사 투윙스,11490,21500,11490,41,4.5,뷰티 > 바디 > 샤워/입욕용품 > 바디워시,0,3,2026-01-25 14:43:08.573739+00
2981,6290938017,"멈칫 바디로션 마젠타레이디400ml 2개, 400ml",20508112731,609,주식회사 마인드디저트,16020,22980,16020,30,4.5,뷰티 > 바디 > 바디로션/크림 > 바디로션,0,2,2026-01-25 14:43:08.573739+00
2983,6922193251,"이넬릭서 파이브세컨즈 남자올인원 스킨 200ml, 3개",16720373660,1216,주식회사 리노아,24480,26370,24480,10,4.5,R.LUX > 뷰티 > 남성화장품 > 남성 스킨케어 > 올인원,0,2,2026-01-25 14:43:08.573739+00
2984,7996119593,"코리아나 퍼펙트 옴므 올인원 로션, 200ml, 2개",22245099186,6615,"(주)어거스트포코리아(AUGUST FOUR KOREA Co.,Ltd.)",18990,20000,18990,58,4.5,쿠팡수입 > 뷰티 > 스킨케어 > 크림/올인원 > 페이셜크림,0,1,2026-01-25 14:43:08.573739+00
2985,5436176267,"록키스 아쿠아 부스트 옴므 올인원, 200ml, 2개",8252450864,6688,주식회사 위드스킨인터내셔널,14300,55600,14300,64,4.5,R.LUX > 뷰티 > 남성화장품 > 남성 스킨케어 > 올인원,0,1,2026-01-25 14:43:08.573739+00
2986,7170465363,"도루코 올뉴 페이스 포 일회용면도기, 1개입, 20개",21485782558,6686,바른몰,16700,0,16700,29,5,생활용품 > 구강/면도 > 면도기/날 > 일회용면도기,0,1,2026-01-25 14:43:08.573739+00
2987,8328667420,"대천김 재래김, 20g, 20개",26024043017,1447,대천김(주),25510,28000,25510,6,5,식품 > 반찬/간편식/대용식 > 김치/반찬/김 > 김 > 전장김,0,2,2026-01-25 14:43:08.573739+00
2988,8072933460,"18겹 밀푀유 식빵 (80g x 8), 8개, 640g",24729121423,1657,에스앤제이(S&J),60840,119800,60840,11,4.5,식품 > 반찬/간편식/대용식 > 햄버거/베이커리/떡 > 식빵/베이글/프레즐 > 식빵,0,3,2026-01-25 14:43:08.573739+00
2989,9285312877,"coowy 탑젤리 베트남 망고젤리, 1kg, 1개",22665403798,3653,한스마켓,14700,25000,14700,28,5,식품 > 과자/초콜릿/시리얼 > 젤리/캐러멜 > 젤리 > 츄잉젤리,0,2,2026-01-25 14:43:08.573739+00
2990,7955606989,고농축 애플 망고젤리,21979371796,441,동일식품,19800,29900,19800,33,4.5,식품 > 과자/초콜릿/시리얼 > 젤리/캐러멜 > 젤리 > 츄잉젤리,0,1,2026-01-25 14:43:08.573739+00
2991,1969804253,"호정가 찹쌀약과세트, 1kg, 1개",23066283663,7623,호정가 주식회사,11630,16000,11630,3,4.5,식품 > 과자/초콜릿/시리얼 > 전통과자/떡 > 한과/전통과자 > 약과,0,1,2026-01-25 14:43:08.573739+00
2992,7650136072,"수담한과 고급지함1호 예담 2단구성 한과 선물 세트, 1세트, 1kg",20352885066,1479,수식품,20310,21900,20310,7,4.5,식품 > 식품 선물세트 > 과자/간식 > 한과선물세트,0,1,2026-01-25 14:43:08.573739+00
2993,7787063899,"우주오란다 말랑말랑 플레인 강정, 30g, 12개",21384113803,5325,주식회사 큐플,14650,19800,14650,27,5,식품 > 과자/초콜릿/시리얼 > 전통과자/떡 > 한과/전통과자 > 강정,0,3,2026-01-25 14:43:08.573739+00
2994,2162128103,ATD AK6 프로 카본 탁구 라켓 2p + 가방 세트,13207441496,629,에이티디,32990,50000,32990,34,4.5,스포츠/레저 > 라켓스포츠 > 탁구 > 탁구라켓,0,3,2026-01-25 14:43:08.573739+00
2995,1478762160,스타스포츠 셔틀콕 DB-160,2540458884,721,에쓰씨플레닛주식회사,16000,0,16000,14,4.5,스포츠/레저 > 라켓스포츠 > 배드민턴 > 셔틀콕,0,4,2026-01-25 14:43:08.573739+00
2996,8743550209,Mankiw맨큐 IPX8 방수 수영 골전도 이어폰 오픈 Swimming 내장 MP3모드 최신 블루투스 5.4,25411200301,1156,종품생활 유한회사,39800,69800,39800,42,5,가전디지털 > 음향기기 > 이어폰 > 블루투스 이어폰,0,1,2026-01-25 14:43:08.573739+00
2997,8166600344,인조이스윔 수영 샴푸 바디워시 염소제거 수영장 클렌저 세트,22603069397,132,주식회사 제이피에스코스메틱,21390,33800,21390,36,5,쿠팡수입 > 생활용품 > 헤어 > 샴푸/린스 > 샴푸,0,1,2026-01-25 14:43:08.573739+00
2998,7126537593,아레나 타포린 수경가방 A2AC1AB02,22350621191,1186,주식회사 수영사랑,11040,11510,11040,10,4.5,스포츠/레저 > 수영/수상스포츠 > 수영용품 > 수영가방/방수팩 > 수영가방,0,2,2026-01-25 14:43:08.573739+00
2999,8308854969,시벅스 칸막이 레고정리함 토이박스,21060139632,329,시벅스-PC,24150,39900,24150,41,5,출산/유아동 > 유아가구/인테리어 > 수납/정리함 > 장난감정리함,0,1,2026-01-25 14:43:08.573739+00
3000,8293976585,뚜뚜아트 펠트 바구니 장난감 정리함 기저귀 수납함,21677976379,555,주식회사 제스제이,6520,11000,6520,17,5,출산/유아동 > 유아가구/인테리어 > 수납/정리함 > 장난감정리함,0,1,2026-01-25 14:43:08.573739+00
3001,6275356419,"제주 감귤유과 300g (개별포장) 설날 선물세트 명절 부모님 간식 단체 선물 전통 한과 어린이집 유치원 답례품 요양원, 1개",26079469899,2662,청명한,10800,11800,10800,2,4.5,식품 > 식품 선물세트 > 과자/간식 > 한과선물세트,0,1,2026-01-25 14:43:08.573739+00
3002,175392888,"애들랜드 체스 자석보드게임, 혼합색상, 1개",501370214,2080,주식회사 애들랜드,6900,0,6900,0,5,완구/취미 > 보드게임 > 바둑/체스/윷놀이 > 체스 > 체스말+판,0,1,2026-01-25 14:43:08.573739+00
3003,8232592804,"캄컴퍼니 추억의 전통 윷놀이 세트 온가족 명절 게임 편백나무색상, 1세트, 편백나무색",23696154856,552,캄컴퍼니,10990,13590,10990,54,5,완구/취미 > 보드게임 > 바둑/체스/윷놀이 > 윷놀이,0,1,2026-01-25 14:43:08.573739+00
3004,2167045602,다소니아 자석 바둑판 세트 28 x 28cm,3684583433,2001,다소니아,11450,12450,11450,8,4.5,완구/취미 > 보드게임 > 바둑/체스/윷놀이 > 바둑 > 바둑알+판,0,1,2026-01-25 14:43:08.573739+00
3005,7942961050,베로 아이패드 파우치,21884324327,433,다베로,9700,22900,9700,57,4.5,가전디지털 > 태블릿PC > 액세서리 > 케이스/보호필름 > 케이스,0,1,2026-01-25 14:43:08.573739+00
